id,brand_model,rating_year,stars,adult_pct,child_pct,vru_pct,sa_pct,adult_points,adult_max_points,child_points,child_max_points,vru_points,vru_max_points,sa_points,sa_max_points,total_points,total_max_points,total_points_ratio,official_weighted_score,year_bucket,P_weighted,weights_used_sum,Subscore35,SafetyRaw,SafetyScore,manufactured_from,manufactured_to,on_sale_from,on_sale_to,variants,energy_sources,is_current_model,is_conventional_only,superseded_model_count,fitted_autonomous_emergency_braking,fitted_lane_support_system,image_url,manufacturer_icon,safety_rating_image_path,vehicle_url_api,vehicle_url_view,manufacturer_model_url,tags
804414,Toyota Hiace,2025,,,,,,,,,,,,,,,,,,2023p,,0,,,,Jun-25,onwards,Aug-25,onwards,All van & crew van variants,Petrol / diesel,TRUE,TRUE,5,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/e0788553a577df1f2168a92ab82df1d33b9c1cbd/large.png?1758596452,https://www.ancap.com.au/assets/manufacturers/small/toyota-82ccce5443b662fd06bc229b482b20907450f184bb900f31ac47fe4d85b75cbe.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/804414,https://www.ancap.com.au/safety-ratings/804414,https://www.ancap.com.au/safety-ratings/toyota/hiace,"category.popular_models,category.city_driver,category.rural_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.van,price.35000_to_65000,seats.2_seater"
894f11,Farizon SV,2024,,,,,,,,,,,,,,,,,,2023p,,0,,,,Jan-25,onwards,Jun-25,onwards,All Australian variants,Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/fb566bc7d78f45c99ba169d962bd8af6e19c3acc/large.png?1759377851,https://www.ancap.com.au/assets/manufacturers/small/temp-logo-c2e57fa11cb021b9f773f403cdf9a592b9f18140be6289da76c843b26716606e.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/894f11,https://www.ancap.com.au/safety-ratings/894f11,https://www.ancap.com.au/safety-ratings/farizon/sv,"category.city_driver,category.tradesperson,category.fleet_manager,body_type.van,seats.2_seater,price.over_65000,category.employer"
1e2395,Ford Transit,2024,,,,,,,,,,,,,,,,,,2023p,,0,,,,Feb-25,onwards,May-25,onwards,Fourth generation diesel van variants,Petrol / diesel,TRUE,TRUE,2,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/8dc741a811feddda56186934d94cd3b600f3d2eb/large.png?1759383296,https://www.ancap.com.au/assets/manufacturers/small/ford-265612f017d18e609840ab9cf9c9e3f7dc64d09f179243709455cb0eff8e682c.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/1e2395,https://www.ancap.com.au/safety-ratings/1e2395,https://www.ancap.com.au/safety-ratings/ford/transit,"category.tradesperson,category.fleet_manager,category.employer,body_type.van,price.over_65000,seats.2_seater,category.city_driver"
cfccbb,Ford F-150,2025,,,,,,,,,,,,,,,,,,2023p,,0,,,,Jan-25,onwards,Oct-25,onwards,Platinum & Lariat variants,Petrol / diesel,TRUE,TRUE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/2965efad86e65145622f801d02a84efb066d91f8/large.png?1761269732,https://www.ancap.com.au/assets/manufacturers/small/ford-265612f017d18e609840ab9cf9c9e3f7dc64d09f179243709455cb0eff8e682c.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/cfccbb,https://www.ancap.com.au/safety-ratings/cfccbb,https://www.ancap.com.au/safety-ratings/ford/f-150,"category.popular_models,category.family,category.rural_driver,category.tradesperson,category.fleet_manager,category.employer,category.luxury,body_type.awd,body_type.ute,price.over_65000,seats.5_seater"
b2f4a7,RAM 1500,2025,,,,,,,,,,,,,,,,,,2023p,,0,,,,Feb-25,onwards,Mar-25,onwards,Limited variants,Petrol / diesel,TRUE,TRUE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/f0c4609472045fcdcebed4517eb4636b49399309/large.png?1759446422,https://www.ancap.com.au/assets/manufacturers/small/ram-33d7642ffa9de2fe3aafe99291952f1db582504a587156faf4f571ab0e9175c3.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-4-2025-2407a799876b06d177b9d3adc0140b3d6f1be6b1d2be3f369283ab0d9fbcc2e3.png,https://api.ancap.com.au/v1/safety-ratings/b2f4a7,https://www.ancap.com.au/safety-ratings/b2f4a7,https://www.ancap.com.au/safety-ratings/ram/1500,
193129,Toyota Landcruiser 70 Series,2025,,,,,,,,,,,,,,,,,,2023p,,0,,,,Jan-24,onwards,Jan-24,onwards,Single Cab & Double Cab variants,Petrol / diesel,TRUE,TRUE,2,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/160a43e5a4fbc99e158b1b81bbf7b50921d4ff2d/large.png?1761102087,https://www.ancap.com.au/assets/manufacturers/small/toyota-82ccce5443b662fd06bc229b482b20907450f184bb900f31ac47fe4d85b75cbe.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-3-2025-c8e9463a3aa27fbc4eb27ac1b2225c6dc3dd8c377a41c067bda05a09e4fbd866.png,https://api.ancap.com.au/v1/safety-ratings/193129,https://www.ancap.com.au/safety-ratings/193129,https://www.ancap.com.au/safety-ratings/toyota/landcruiser-cab-chassis,"category.popular_models,category.family,category.rural_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.awd,body_type.ute,price.over_65000,seats.5_seater"
3e4187,Toyota Tundra,2025,,,,,,,,,,,,,,,,,,2023p,,0,,,,Oct-23,onwards,Nov-23,onwards,Limited & Platinum variants,Petrol / diesel,TRUE,TRUE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/55c213b1051ecc4c8d73ad632cb3e79b46031231/large.png?1761102858,https://www.ancap.com.au/assets/manufacturers/small/toyota-82ccce5443b662fd06bc229b482b20907450f184bb900f31ac47fe4d85b75cbe.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-3-2025-c8e9463a3aa27fbc4eb27ac1b2225c6dc3dd8c377a41c067bda05a09e4fbd866.png,https://api.ancap.com.au/v1/safety-ratings/3e4187,https://www.ancap.com.au/safety-ratings/3e4187,https://www.ancap.com.au/safety-ratings/toyota/tundra,"category.popular_models,category.family,category.rural_driver,category.tradesperson,category.fleet_manager,category.employer,category.luxury,body_type.awd,body_type.ute,price.over_65000,seats.5_seater"
e2871a,Chevrolet Silverado 1500,2025,,,,,,,,,,,,,,,,,,2023p,,0,,,,Feb-25,onwards,Feb-25,onwards,LTZ Premium & ZR2 variants,Petrol / diesel,TRUE,TRUE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/ce3bcd428e2f3a43a66bd7c49c407f376cff82cf/large.png?1761104007,https://www.ancap.com.au/assets/manufacturers/small/chevrolet-592014d31c1b93428917d3a3cb409265ac1a7c1533461894cc5eb45877028e24.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-2-2025-65613657a9b83325124034570df94ca42ee335c3d1058779ae73f48715f8e1dd.png,https://api.ancap.com.au/v1/safety-ratings/e2871a,https://www.ancap.com.au/safety-ratings/e2871a,https://www.ancap.com.au/safety-ratings/chevrolet/silverado-1500,"category.popular_models,category.family,category.rural_driver,category.tradesperson,category.fleet_manager,category.employer,category.luxury,body_type.awd,body_type.ute,price.over_65000,seats.5_seater"
6054fe,Volkswagen ID. Buzz Cargo,2024,,,,,,,,,,,,,,,,,,2023p,,0,,,,Aug-24,onwards,Jan-25,onwards,All variants,Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/44b1fe62ab8109f1f522cc448ebbd88ef7ab5aa9/large.png?1744598463,https://www.ancap.com.au/assets/manufacturers/small/volkswagen-478585519095ad1c9ae6459c9b7e8cb60489d4e4d19fb0b3064d1adc665cbf40.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/6054fe,https://www.ancap.com.au/safety-ratings/6054fe,https://www.ancap.com.au/safety-ratings/volkswagen/id-buzz-cargo,"category.popular_models,category.city_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.van,price.over_65000,seats.2_seater"
a962fc,Peugeot Expert,2024,,,,,,,,,,,,,,,,,,2023p,,0,,,,Oct-24,onwards,Jan-25,onwards,Diesel variants only,Petrol / diesel,TRUE,TRUE,1,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/ab6fb6e7c7146c137c61dd6b7bee1d03d1210b53/large.png?1744603431,https://www.ancap.com.au/assets/manufacturers/small/peugeot-69f6c7d5d81a3aefad5ffd8da267ad75bc1e48c83f61c682983f5bfc08019f95.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-4-2024-7d88bcda2480cc653abe9d50a49afb9937d3bb837df0ec1ce16dfdfcabe749d3.png,https://api.ancap.com.au/v1/safety-ratings/a962fc,https://www.ancap.com.au/safety-ratings/a962fc,https://www.ancap.com.au/safety-ratings/peugeot/expert,"category.rural_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.van,price.35000_to_65000,seats.2_seater"
387ae4,Renault Trafic,2024,,,,,,,,,,,,,,,,,,2023p,,0,,,,Oct-24,onwards,Feb-25,onwards,All variants,Petrol / diesel,TRUE,TRUE,1,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/e6b545af8c1c357b9ea94e7136b10f4f99a6272d/large.png?1744602696,https://www.ancap.com.au/assets/manufacturers/small/renault-6e5d3dc1139792f1d5db0565c8c2365ddbbcd2657ba3b9f9cce761784d4a8528.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-4-2024-7d88bcda2480cc653abe9d50a49afb9937d3bb837df0ec1ce16dfdfcabe749d3.png,https://api.ancap.com.au/v1/safety-ratings/387ae4,https://www.ancap.com.au/safety-ratings/387ae4,https://www.ancap.com.au/safety-ratings/renault/trafic,"category.popular_models,category.rural_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.van,seats.2_seater,price.35000_to_65000"
eb798d,LDV Deliver 7,2025,,,,,,,,,,,,,,,,,,2023p,,0,,,,Sep-24,onwards,Oct-24,onwards,Diesel variants only,Petrol / diesel,TRUE,TRUE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/419413d755fbddd59db2842dc193ddcdeacba3ed/large.png?1744346378,https://www.ancap.com.au/assets/manufacturers/small/ldv-36f0a24f23fe6d2e9693b6f304d5c5c4f14b40d35759a19f3ac6cc70015dd8e9.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/eb798d,https://www.ancap.com.au/safety-ratings/eb798d,https://www.ancap.com.au/safety-ratings/ldv/deliver-7,"category.city_driver,category.rural_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.van,price.35000_to_65000,seats.2_seater"
894ae2,Ford Transit Custom,2024,,,,,,,,,,,,,,,,,,2023p,,0,,,,Jul-23,onwards,Mar-24,onwards,Second generation diesel variants,Petrol / diesel,TRUE,TRUE,2,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/16aa2464face5df2100cbde019a535461a8494f0/large.png?1725430817,https://www.ancap.com.au/assets/manufacturers/small/ford-265612f017d18e609840ab9cf9c9e3f7dc64d09f179243709455cb0eff8e682c.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/894ae2,https://www.ancap.com.au/safety-ratings/894ae2,https://www.ancap.com.au/safety-ratings/ford/transit-custom,"category.city_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.van,price.35000_to_65000,price.over_65000,seats.2_seater"
e6962c,Mercedes-Benz eSprinter,2024,,,,,,,,,,,,,,,,,,2023p,,0,,,,Apr-24,onwards,Apr-24,onwards,All variants,Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/770dd9038f0fdff8dcfe465cccbdb7ed9bb95c89/large.png?1727064661,https://www.ancap.com.au/assets/manufacturers/small/mercedes-benz-e77b2c8ebc765c6efef479ecc989fa49ba959a9a19a44f8687fc88ae0cc0d2e4.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/e6962c,https://www.ancap.com.au/safety-ratings/e6962c,https://www.ancap.com.au/safety-ratings/mercedes-benz/esprinter,"category.city_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.van,price.over_65000,seats.2_seater"
51b6e5,Mercedes-Benz eVito,2024,,,,,,,,,,,,,,,,,,2023p,,0,,,,May-24,onwards,May-24,onwards,MY24 variants,Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/d40013a530b7aa16848eb2fabd62bc2d6020d7a5/large.png?1725603851,https://www.ancap.com.au/assets/manufacturers/small/mercedes-benz-e77b2c8ebc765c6efef479ecc989fa49ba959a9a19a44f8687fc88ae0cc0d2e4.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/51b6e5,https://www.ancap.com.au/safety-ratings/51b6e5,https://www.ancap.com.au/safety-ratings/mercedes-benz/evito,"category.city_driver,category.tradesperson,category.fleet_manager,category.employer,category.luxury,body_type.van,price.over_65000,seats.2_seater"
cf82d8,Mercedes-Benz Sprinter,2024,,,,,,,,,,,,,,,,,,2023p,,0,,,,Apr-24,onwards,Jul-24,onwards,All variants,Petrol / diesel,TRUE,TRUE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/13e0727ff38ada256c388db31bfec0aae5a92837/large.png?1725604131,https://www.ancap.com.au/assets/manufacturers/small/mercedes-benz-e77b2c8ebc765c6efef479ecc989fa49ba959a9a19a44f8687fc88ae0cc0d2e4.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/cf82d8,https://www.ancap.com.au/safety-ratings/cf82d8,https://www.ancap.com.au/safety-ratings/mercedes-benz/sprinter,"category.city_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.van,price.over_65000,seats.2_seater"
14899a,Mercedes-Benz Vito,2024,,,,,,,,,,,,,,,,,,2023p,,0,,,,May-24,onwards,Jul-24,onwards,MY24 variants,Petrol / diesel,TRUE,TRUE,3,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/075fe6312a9eccbbb12a434a5e8a4b1401f16357/large.png?1725603374,https://www.ancap.com.au/assets/manufacturers/small/mercedes-benz-e77b2c8ebc765c6efef479ecc989fa49ba959a9a19a44f8687fc88ae0cc0d2e4.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/14899a,https://www.ancap.com.au/safety-ratings/14899a,https://www.ancap.com.au/safety-ratings/mercedes-benz/vito,"category.city_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.van,price.over_65000,seats.2_seater"
b23068,LDV Deliver 9,2024,,,,,,,,,,,,,,,,,,2023p,,0,,,,Jan-24,onwards,Aug-24,onwards,Diesel variants MY24 onwards,Petrol / diesel,TRUE,TRUE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/c0d1e17596028f5329e1bd383795c4d9d0c32838/large.png?1726101256,https://www.ancap.com.au/assets/manufacturers/small/ldv-36f0a24f23fe6d2e9693b6f304d5c5c4f14b40d35759a19f3ac6cc70015dd8e9.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-4-2024-7d88bcda2480cc653abe9d50a49afb9937d3bb837df0ec1ce16dfdfcabe749d3.png,https://api.ancap.com.au/v1/safety-ratings/b23068,https://www.ancap.com.au/safety-ratings/b23068,https://www.ancap.com.au/safety-ratings/ldv/deliver-9,"category.city_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.van,price.35000_to_65000,seats.2_seater"
ec5dab,LDV eDeliver 7,2024,,,,,,,,,,,,,,,,,,2023p,,0,,,,Aug-23,onwards,Nov-23,onwards,Electric variants,Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/392a28de5cf0fce697ac4eb57b4124d8c1c6a734/large.png?1725843748,https://www.ancap.com.au/assets/manufacturers/small/ldv-36f0a24f23fe6d2e9693b6f304d5c5c4f14b40d35759a19f3ac6cc70015dd8e9.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-4-2024-7d88bcda2480cc653abe9d50a49afb9937d3bb837df0ec1ce16dfdfcabe749d3.png,https://api.ancap.com.au/v1/safety-ratings/ec5dab,https://www.ancap.com.au/safety-ratings/ec5dab,https://www.ancap.com.au/safety-ratings/ldv/edeliver-7,"category.city_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.van,price.over_65000,seats.2_seater,price.35000_to_65000"
6a5c96,Fiat Ducato,2022,,,,,,,,,,,,,,,,,,2020_2022,,0,,,,Feb-22,onwards,Jun-22,onwards,All variants,Petrol / diesel,TRUE,TRUE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/c4e1010eb6529ba9c8dcbeb833f1aade347bc64f/large.png?1725841959,https://www.ancap.com.au/assets/manufacturers/small/fiat-53676c5af88fcd3c259b33c44d4261f344b922487b87b47de8633e3eb7384889.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/6a5c96,https://www.ancap.com.au/safety-ratings/6a5c96,https://www.ancap.com.au/safety-ratings/fiat/ducato,"category.city_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.van,price.35000_to_65000,seats.2_seater"
af2211,Hyundai Staria-Load,2022,,,,,,,,,,,,,,,,,,2020_2022,,0,,,,May-21,onwards,Aug-21,onwards,Automatic diesel variants only,Petrol / diesel,TRUE,TRUE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/77f1f09230d0a7d4677a5f1d717f46c2618507c1/large.png?1727156786,https://www.ancap.com.au/assets/manufacturers/small/hyundai-fc7aa7616090539d442af372062f91227c79006c33e7aebb9457a87e9fd21f04.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/af2211,https://www.ancap.com.au/safety-ratings/af2211,https://www.ancap.com.au/safety-ratings/hyundai/staria-load-2ae081b3-3158-4fbf-8119-bad621851d86,"category.popular_models,category.rural_driver,category.tradesperson,category.fleet_manager,body_type.van,seats.2_seater,price.35000_to_65000"
f5e52a,Ford Transit Custom,2022,,,,,,,,,,,,,,,,,,2020_2022,,0,,,,Jul-22,onwards,Jul-22,onwards,All first-generation variants,Petrol / diesel,TRUE,TRUE,2,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/f3429318309ca9d0146cff37936aec4fb4823a63/large.png?1725330588,https://www.ancap.com.au/assets/manufacturers/small/ford-265612f017d18e609840ab9cf9c9e3f7dc64d09f179243709455cb0eff8e682c.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-4-bd7a246945cfdc54dde8125500aaa34bd701725ec5f7aaf64bce4323131f4fe9.png,https://api.ancap.com.au/v1/safety-ratings/f5e52a,https://www.ancap.com.au/safety-ratings/f5e52a,https://www.ancap.com.au/safety-ratings/ford/transit-custom,"category.tradesperson,category.fleet_manager,body_type.van,price.35000_to_65000,seats.2_seater,category.popular_models,category.city_driver,category.employer"
820372,Iveco Daily,2022,,,,,,,,,,,,,,,,,,2020_2022,,0,,,,Sep-22,onwards,Oct-22,onwards,MY22 onwards,Petrol / diesel,TRUE,TRUE,0,standard,optional,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/de5ced0f227e3d0d21c7c1fe407e9d028b7a9d51/large.png?1725330636,https://www.ancap.com.au/assets/manufacturers/small/iveco-f1e410e0605cff52207f4c7447c57075d44f365ce126af64f7e6518ee44da4c2.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-3-ad9ccec261856e9a2f4031ac12cd07b94ddd067d7c3f8ca30013f1eabeea7a44.png,https://api.ancap.com.au/v1/safety-ratings/820372,https://www.ancap.com.au/safety-ratings/820372,https://www.ancap.com.au/safety-ratings/iveco/daily,"category.tradesperson,category.fleet_manager,category.employer,body_type.van,price.35000_to_65000,price.over_65000,seats.2_seater,category.city_driver"
